KNESER GRAPH (9,2)
Metric dimension: 6 BIGSINDEX : 510

{2, 10, 11, 14, 18, 19}
{2, 10, 11, 14, 18, 21}
{2, 10, 11, 14, 19, 21}
{2, 10, 11, 15, 18, 19}
{2, 10, 11, 15, 18, 20}
{2, 10, 11, 15, 19, 20}
{2, 10, 12, 13, 17, 20}
{2, 10, 12, 13, 17, 21}
{2, 10, 12, 13, 20, 21}
{2, 10, 12, 14, 17, 19}
{2, 10, 12, 14, 17, 21}
{2, 10, 12, 14, 19, 21}
{2, 10, 12, 15, 17, 19}
{2, 10, 12, 15, 17, 20}
{2, 10, 12, 15, 19, 20}
{2, 10, 13, 14, 17, 18}
{2, 10, 13, 14, 17, 21}
{2, 10, 13, 14, 18, 21}
{2, 10, 13, 15, 17, 18}
{2, 10, 13, 15, 17, 20}
{2, 10, 13, 15, 18, 20}
{2, 10, 14, 15, 17, 18}
{2, 10, 14, 15, 17, 19}
{2, 10, 14, 15, 18, 19}
{2, 11, 12, 13, 16, 20}
{2, 11, 12, 13, 16, 21}
{2, 11, 12, 13, 20, 21}
{2, 11, 12, 14, 16, 19}
{2, 11, 12, 14, 16, 21}
{2, 11, 12, 14, 19, 21}
{2, 11, 12, 15, 16, 19}
{2, 11, 12, 15, 16, 20}
{2, 11, 12, 15, 19, 20}
{2, 11, 13, 14, 16, 18}
{2, 11, 13, 14, 16, 21}
{2, 11, 13, 14, 18, 21}
{2, 11, 13, 15, 16, 18}
{2, 11, 13, 15, 16, 20}
{2, 11, 13, 15, 18, 20}
{2, 11, 14, 15, 16, 18}
{2, 11, 14, 15, 16, 19}
{2, 11, 14, 15, 18, 19}
{2, 12, 13, 14, 16, 17}
{2, 12, 13, 14, 16, 21}
{2, 12, 13, 14, 17, 21}
{2, 12, 13, 15, 16, 17}
{2, 12, 13, 15, 16, 20}
{2, 12, 13, 15, 17, 20}
{2, 12, 14, 15, 16, 17}
{2, 12, 14, 15, 16, 19}
{2, 12, 14, 15, 17, 19}
{2, 13, 14, 15, 16, 17}
{2, 13, 14, 15, 16, 18}
{2, 13, 14, 15, 17, 18}
{3, 4, 5, 9, 13, 14}
{3, 4, 5, 9, 13, 15}
{3, 4, 5, 9, 14, 15}
{3, 4, 5, 9, 19, 20}
{3, 4, 5, 9, 19, 21}
{3, 4, 5, 9, 20, 21}
{3, 4, 5, 13, 14, 15}
{3, 4, 5, 19, 20, 21}
{3, 4, 6, 9, 12, 14}
{3, 4, 6, 9, 12, 15}
{3, 4, 6, 9, 14, 15}
{3, 4, 6, 9, 18, 20}
{3, 4, 6, 9, 18, 21}
{3, 4, 6, 9, 20, 21}
{3, 4, 6, 12, 14, 15}
{3, 4, 6, 18, 20, 21}
{3, 4, 7, 9, 12, 13}
{3, 4, 7, 9, 12, 15}
{3, 4, 7, 9, 13, 15}
{3, 4, 7, 9, 18, 19}
{3, 4, 7, 9, 18, 21}
{3, 4, 7, 9, 19, 21}
{3, 4, 7, 12, 13, 15}
{3, 4, 7, 18, 19, 21}
{3, 4, 8, 9, 12, 13}
{3, 4, 8, 9, 12, 14}
{3, 4, 8, 9, 13, 14}
{3, 4, 8, 9, 18, 19}
{3, 4, 8, 9, 18, 20}
{3, 4, 8, 9, 19, 20}
